sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
VCC2TM1,DF_E_3255725,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 33.05501 -55.57772],[-21.470772 -79.24063 ],[-63.59829  53.50884]
VCC2TF2,DF_E_2539437,low_ogg,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-,[-43.94438      0.35883823],[-59.743088 -22.775923],[-35.54708  -27.740017]
TEM1,DF_E_2904447,mp3m4a,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MM,E,[-53.962017 -13.261561],[22.65815  26.679962],[ 40.29042  -46.362164]
TMM1,DF_E_2745641,low_ogg,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,MM,M,[ 6.848426 76.2694  ],[ 20.62645 -37.13281],[-14.980396  32.898403]
LA_0023,DF_E_3472262,low_ogg,asvspoof,A15,spoof,trim,hidden,neural_vocoder_autoregressive,-,-,-,-,[-25.115936  15.899176],[-56.04612     -0.14980733],[27.02411  36.193325]
TFF1,DF_E_3960711,high_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FF,F,[-66.96084   25.515257],[ 31.555029 -36.18868 ],[-12.475206 -36.45149 ]
LA_0022,DF_E_2770334,mp3m4a,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[34.9719     7.8497314],[ 10.366202 -54.64796 ],[-59.18479  -54.461277]
TEM1,DF_E_2854970,low_ogg,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FM,E,[35.57923   4.700851],[-18.485302 -10.924721],[ 80.750786 -10.773839]
VCC2TF1,DF_E_3036701,high_m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MF,-,[-50.45418  -18.730309],[ 49.30766  -33.969246],[-26.108553  20.701061]
LA_0045,DF_E_4733063,low_m4a,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[ 9.112749 72.910164],[-45.1637  -39.29012],[-51.391605 -29.219322]
LA_0018,DF_E_2132047,high_ogg,asvspoof,A08,spoof,trim,hidden,neural_vocoder_nonautoregressive,-,-,-,-,[-30.864988 -27.73471 ],[  5.8567324 -11.773939 ],[-17.896902 -36.809067]
LA_0031,DF_E_2054638,low_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-9.455539 89.09291 ],[ 28.321926 -52.763294],[66.95359    2.8621433]
VCC2TM2,DF_E_2055033,high_mp3,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-,[-41.553402  29.210127],[30.201744 22.027033],[ 6.131332 72.22288 ]
TFM1,DF_E_3982651,high_m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FM,F,[-46.93338 -47.84937],[30.04905   -1.2924782],[ 40.708263 -43.480247]
VCC2TF2,DF_E_2359752,low_m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,MF,-,[-70.50488   26.300718],[61.955936 24.99282 ],[ 6.4998984 59.41718  ]
TEM1,DF_E_3114614,low_mp3,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MM,E,[14.50522 70.18206],[-15.251885 -27.161106],[73.00971    3.9120183]
VCC2TF2,DF_E_3958603,high_ogg,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FF,-,[-17.372152 -33.262173],[-36.59792 -44.29733],[-56.722927 -71.26828 ]
TMF1,DF_E_4779066,low_mp3,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MF,M,[-26.182102 -31.684708],[-36.095463 -30.59285 ],[ 62.885956 -15.902956]
VCC2TF2,DF_E_3988285,high_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-,[12.237201 29.86078 ],[-49.878803  -2.010617],[-35.37513 -68.74353]
VCC2TF2,DF_E_3106710,nocodec,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FF,-,[-82.874535 -26.536835],[-7.662124 46.107418],[ 20.503199 -69.64109 ]
TFM1,DF_E_2980526,low_mp3,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,F,[16.083029 -3.257717],[-29.63612     6.9413013],[-30.038698  19.584122]
TEM1,DF_E_2413780,oggm4a,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MM,E,[ 64.719734 -49.472244],[4.012077  1.0303546],[ 24.339943 -83.40251 ]
VCC2TF1,DF_E_4439703,high_ogg,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,[-2.8587413 26.400341 ],[23.624002 87.23418 ],[ 5.26216 76.36564]
TFF1,DF_E_4532560,low_m4a,vcc2020,Task2-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team07,FF,F,[-50.790123 -44.309666],[  3.2232063 -48.461403 ],[-34.800728 -32.15396 ]
TGM1,DF_E_4005559,oggm4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,G,[10.276806 44.412624],[ 33.174515 -26.084412],[48.40195   8.623553]
TEM1,DF_E_2462436,high_mp3,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MM,E,[47.112892 14.698228],[ 5.74875   -3.0464787],[78.67937   -1.1331953]
VCC2TF2,DF_E_3923969,low_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MF,-,[-12.616225    1.2166352],[ 56.618004 -18.169022],[-33.99931   25.829933]
TEF2,DF_E_4719201,high_m4a,vcc2020,Task1-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,FF,E,[-46.932083 -47.298824],[-31.870358 -33.292816],[-27.55832  -31.920443]
VCC2TM1,DF_E_3888630,high_m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,[  2.971471 -38.41813 ],[29.027596 -5.572805],[68.12615   9.323337]
TEM1,DF_E_3886123,nocodec,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,FM,E,[24.176983 62.579453],[10.966741 87.22239 ],[-83.3803    -5.910492]
TEF2,DF_E_3633953,low_mp3,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FF,E,[-52.551754 -12.291234],[44.67169  16.886574],[20.97879  13.615493]
LA_0016,DF_E_3031273,low_ogg,asvspoof,A08,spoof,trim,hidden,neural_vocoder_nonautoregressive,-,-,-,-,[-39.26954  58.34589],[ 17.437965 -31.32444 ],[39.164806 43.77503 ]
VCC2TM1,DF_E_3151180,high_mp3,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MM,-,[ -7.4059176 -66.37284  ],[56.101223 33.860287],[-33.04155  10.41217]
TFF1,DF_E_3709341,high_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,F,[-77.5397   -35.774357],[15.584765 56.26014 ],[ 84.141754 -21.622385]
VCC2TF2,DF_E_4814273,high_mp3,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MF,-,[ 69.628105 -17.614887],[16.730713 51.69914 ],[21.94074  23.904768]
VCC2TM1,DF_E_4182284,oggm4a,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MM,-,[ 30.521042 -26.382387],[-2.909814 51.970947],[21.23359  27.754616]
TEF1,DF_E_3825668,nocodec,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FF,E,[ 6.830643 76.308945],[-57.939064    7.2926145],[ 41.15254 -54.54114]
TEF2,DF_E_3709884,low_ogg,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MF,E,[23.114178 74.988014],[ -2.9588873 -41.833046 ],[-92.09139     -0.20239821]
LA_0024,DF_E_4774771,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-90.30768 -18.36819],[-28.462902  33.56793 ],[-37.795273 -69.44558 ]
TEF1,DF_E_4032353,mp3m4a,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FF,E,[ 7.551301 74.93165 ],[-46.488422  -8.908479],[-29.171328  43.70291 ]
VCC2TF2,DF_E_3717192,high_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-,[ 67.8715 -14.7766],[  3.6694088 -27.573437 ],[38.273743 46.07387 ]
TMM1,DF_E_2845670,nocodec,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MM,M,[35.73724 82.26286],[-58.389824 -32.69247 ],[ 68.463806 -24.689526]
VCC2TM1,DF_E_4622689,low_mp3,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,MM,-,[-10.957733  61.44965 ],[35.406708 31.844084],[10.171211 77.30237 ]
LA_0004,DF_E_3889802,oggm4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[82.31094  32.046097],[-9.304371 81.87885 ],[29.515833 62.03643 ]
TMM1,DF_E_2722080,oggm4a,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MM,M,[28.953745 14.307589],[-6.568902   5.2759356],[82.47874  -6.422211]
TGF1,DF_E_2407933,low_ogg,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MF,G,[-54.409      -2.5071657],[35.850193 16.957264],[-17.467428  10.231233]
LA_0015,DF_E_4283226,high_m4a,asvspoof,-,bonafide,trim,hidden,bonafide,-,-,-,-,[17.48801 70.52178],[-44.01571 -67.584  ],[-56.77079   58.497547]
LA_0027,DF_E_3814359,oggm4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[-35.52051   50.610443],[ 3.3470242  -0.33400187],[ -8.2274   -13.210099]
TEF2,DF_E_2375268,high_ogg,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E,[41.423798 43.50946 ],[24.08008  36.663593],[21.376524 19.589706]
TEM2,DF_E_2677331,mp3m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FM,E,[-28.052969 -65.62703 ],[-7.4522777 33.659924 ],[11.543522 95.83745 ]
LA_0016,DF_E_2571860,high_m4a,asvspoof,A10,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[ 31.150936 -57.716286],[ 2.9931564 87.91787  ],[41.699017 71.43036 ]
TMF1,DF_E_4743659,nocodec,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,M,[54.032204 23.652838],[-19.36361  -25.439322],[ 68.70575  -24.647486]
VCC2TM1,DF_E_3010139,high_m4a,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-,[-34.4854   49.30575],[48.716774 14.752537],[10.076091   2.3392754]
TGF1,DF_E_2065374,high_ogg,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MF,G,[-12.846439 -35.665012],[-53.252583 -40.401314],[38.853577 -6.781597]
TEM2,DF_E_3385756,low_m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FM,E,[-23.46622   59.368973],[-14.056328   -1.5545667],[ 9.523392 97.42897 ]
VCC2TF1,DF_E_4884788,high_mp3,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-,[-76.05842     2.2196143],[ 9.527957 29.117254],[-65.51246 -42.72902]
VCC2TM1,DF_E_2005268,low_mp3,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MM,-,[ 61.051983 -48.78902 ],[-35.730915 -12.790529],[-6.759571  -1.5147009]
TGF1,DF_E_4869771,low_ogg,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MF,G,[-35.77861   38.930523],[  2.522541 -57.41188 ],[-27.975164  44.760464]
VCC2TF2,DF_E_4125087,low_mp3,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FF,-,[ 68.18343 -13.4842 ],[26.35016  48.395634],[-43.221706    6.8633413]
VCC2TF1,DF_E_2709537,mp3m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FF,-,[43.329067 -6.361768],[ 45.02066  -38.042206],[  4.69695 -58.13552]
LA_0047,DF_E_4759291,high_mp3,asvspoof,A10,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[ 29.144192 -60.3066  ],[-36.69045 -72.95028],[25.952421 60.04468 ]
TMF1,DF_E_3969124,low_ogg,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MF,M,[-21.928724  19.019855],[ 28.893831 -37.625515],[-17.101782 -16.227451]
VCC2TM2,DF_E_4279518,high_m4a,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MM,-,[-41.581867  60.777443],[ 34.28728  -28.370737],[-63.069412 -62.05431 ]
LA_0013,DF_E_2046615,low_ogg,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[19.310768 71.20231 ],[-39.2213     -5.8409204],[-33.90878  -67.088936]
VCC2TF2,DF_E_2015779,nocodec,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MF,-,[ -1.3713313 -16.11201  ],[14.658503  4.706681],[-13.291018  51.03902 ]
TEM2,DF_E_2067176,high_ogg,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E,[-77.11519   25.777388],[-55.956264   -3.4907625],[ 64.0214   -13.355027]
TEM1,DF_E_4113231,nocodec,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MM,E,[56.20548  24.235304],[19.711586 29.894617],[22.817038 30.73709 ]
VCC2TF2,DF_E_2970145,mp3m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MF,-,[ 61.67305  -15.498055],[14.944455 53.929745],[57.257534 17.152597]
VCC2TF1,DF_E_2539796,low_ogg,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,FF,-,[ 48.55866  -80.066505],[ 45.376926 -41.863434],[ 47.216118 -45.829834]
LA_0045,DF_E_2193937,low_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[-13.790027 -89.95717 ],[ -9.943732 -85.668594],[-62.545204  54.393173]
VCC2TF1,DF_E_3634650,high_mp3,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-,[1.5362736 7.560557 ],[ 50.606754 -45.688843],[ 78.163864 -27.001062]
TMM1,DF_E_2997028,low_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M,[-14.4101    9.86154],[-10.49087  -22.792677],[-7.4812613 70.48389  ]
VCC2TF1,DF_E_2310325,low_ogg,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MF,-,[84.93227 -9.74473],[17.070518 52.225014],[  2.127098 -66.44486 ]
LA_0004,DF_E_3377331,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 12.945098 -78.83995 ],[ -3.7553093 -82.94124  ],[-53.18718   60.607147]
TEF2,DF_E_4011033,oggm4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E,[44.593597 69.62036 ],[ 21.869658 -44.331493],[-2.2462492 41.482    ]
LA_0005,DF_E_3225514,low_mp3,asvspoof,A10,spoof,trim,hidden,neural_vocoder_autoregressive,-,-,-,-,[32.450813 77.23347 ],[-69.618      7.612043],[39.55319  81.629654]
VCC2TF1,DF_E_2966382,high_ogg,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FF,-,[87.0959    -2.1732936],[21.749998 58.917667],[-33.0262  -79.66207]
TMF1,DF_E_3119691,high_mp3,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MF,M,[-35.574318  20.590174],[  1.9365008 -13.652327 ],[ 8.299517 -8.279376]
TEF2,DF_E_4657158,oggm4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,MF,E,[-51.60718   43.670963],[  3.3085868 -37.10134  ],[ 17.463974 -57.186638]
TEF1,DF_E_3034714,nocodec,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E,[75.5007  45.11878],[-40.681625  -15.3968315],[-12.785704  42.299335]
TEF1,DF_E_2874642,nocodec,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MF,E,[-45.77001  -20.759743],[  6.6324024 -29.544327 ],[ 46.66657 -46.32164]
LA_0016,DF_E_4524891,high_ogg,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[83.65451    -0.17501248],[-34.68403   31.511051],[-59.007828 -54.51812 ]
TFF1,DF_E_3115918,mp3m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,F,[-85.870125 -16.250967],[-21.87583  36.73885],[-36.0566    32.931797]
VCC2TF2,DF_E_2183384,mp3m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-,[-53.587517  43.676525],[40.21751 20.78386],[20.043966 28.731092]
VCC2TM1,DF_E_2787997,high_mp3,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[ 46.994205 -16.81889 ],[-16.060884   10.0303135],[ 9.805525 54.797073]
VCC2SF4,DF_E_3711326,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 20.134275 -71.04599 ],[-14.2188  -81.61634],[-68.61199   46.693546]
TEM2,DF_E_4208505,low_m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,[-26.29593  58.59673],[ 9.991415 20.789412],[24.137133 12.597617]
TEF2,DF_E_4749659,low_mp3,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FF,E,[33.948032  4.582635],[17.057959 27.825264],[ 74.45292  -26.554008]
TFF1,DF_E_2451482,low_ogg,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,F,[65.29355 27.93738],[45.883633 27.528101],[-38.653774  -7.739334]
TMM1,DF_E_4719505,low_ogg,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MM,M,[-23.213879   -0.4442764],[-42.198017 -17.097435],[  0.46753314 -38.175293  ]
LA_0021,DF_E_2233027,high_ogg,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 39.1676   -45.078262],[-31.399984   -7.2759743],[29.578249   2.1854608]
VCC2TF1,DF_E_3370332,high_mp3,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FF,-,[-17.36422  38.4853 ],[28.593948 36.355408],[-12.486816 -36.528393]
VCC2TM1,DF_E_3309122,mp3m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FM,-,[ 5.490159 47.638103],[25.358906 41.15646 ],[ 45.900448 -68.61792 ]
TEM2,DF_E_2337137,high_mp3,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FM,E,[-45.830517  63.82999 ],[-21.726097    6.2101865],[-27.871147 -55.8144  ]
VCC2TM1,DF_E_4023014,high_mp3,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MM,-,[-13.721858 -41.441715],[ 45.966953 -33.254543],[31.221186 40.432953]
TEM2,DF_E_4253574,low_m4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FM,E,[-45.941338 -46.35501 ],[ 10.290479 -21.94314 ],[-19.80195  -38.037613]
VCC2TF2,DF_E_3586223,low_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FF,-,[59.75744  24.436361],[53.28669  30.831486],[81.29841   -0.9908274]
VCC2TF1,DF_E_3526898,low_ogg,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FF,-,[18.06167   2.240585],[53.233513 34.722622],[ 40.189583 -37.674274]
VCC2TM2,DF_E_3863347,low_mp3,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MM,-,[-47.288513    4.8303304],[ 33.532005 -41.145622],[29.666117  -6.4770737]
LA_0019,DF_E_3344157,low_ogg,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-3.1030421 26.392673 ],[ 12.834522 -53.590706],[-43.018524 -26.350027]
LA_0029,DF_E_3782835,low_mp3,asvspoof,A18,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[90.265724  -1.1091713],[-22.526915  28.021109],[-53.896767 -67.451744]
LA_0032,DF_E_4096012,mp3m4a,asvspoof,A07,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-13.466322  70.599556],[-36.52529 -34.25053],[-29.044756 -32.7932  ]
VCC2TF1,DF_E_4985344,low_mp3,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-,[  6.6307774 -60.472477 ],[ 27.018396 -38.680542],[83.665375  -2.2084558]
LA_0048,DF_E_3441412,low_m4a,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-50.378487  -7.030497],[-41.043518 -43.65938 ],[-79.27347   17.314009]
TEM1,DF_E_2759574,oggm4a,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,FM,E,[ 24.89024 -33.81907],[-15.098365  -8.131472],[-17.342342 -34.990543]
VCC2TF1,DF_E_4062350,mp3m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FF,-,[-90.58442   -1.558951],[ 9.542124 55.444958],[-37.908928  -8.373677]
LA_0015,DF_E_2357368,low_m4a,asvspoof,A10,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[ 27.161934 -63.334133],[-12.856247  78.24093 ],[40.29707  80.944435]
VCC2TF2,DF_E_2124509,high_ogg,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,MF,-,[-86.14786     1.5556258],[39.334393 46.793938],[-17.319363  34.590904]
LA_0039,DF_E_3371875,oggm4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-33.46342  -31.627716],[-47.739502  39.603504],[22.754559 31.521576]
TEF1,DF_E_3845729,low_m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MF,E,[-90.97976  -15.614515],[ 31.284851 -37.97383 ],[57.305813 45.152122]
LA_0036,DF_E_4078394,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 16.353888 -75.477234],[ -3.1174996 -80.83566  ],[-63.901264  37.039154]
VCC2TM1,DF_E_3143518,mp3m4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MM,-,[-12.39111  42.59943],[-4.3916636 -2.056708 ],[-52.04151  -28.219189]
LA_0018,DF_E_2543079,high_m4a,asvspoof,A09,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-20.994907 -32.700645],[-52.424213 -43.794323],[68.664925 41.731255]
LA_0009,DF_E_4007848,low_m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[41.44251    3.7587852],[-20.79223   36.642754],[66.92218  -8.700967]
TGF1,DF_E_2827201,mp3m4a,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,G,[  4.1491714 -17.472754 ],[ 12.938087 -44.79603 ],[ 70.84891  -24.400536]
VCC2TF1,DF_E_4679727,oggm4a,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FF,-,[-33.776592 -71.15802 ],[ 29.376781 -20.592981],[-50.230934 -76.795586]
TMF1,DF_E_4477574,low_ogg,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,M,[  2.2096379 -41.52284  ],[ -5.8817844 -24.453072 ],[-27.10833   45.632442]
LA_0046,DF_E_3108095,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[  2.645195 -19.06769 ],[-52.16841  -39.002476],[-92.366066    -0.38168383]
TGF1,DF_E_2960499,high_ogg,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,G,[-28.590391  33.97315 ],[ -7.7102375 -40.38489  ],[-36.501335 -71.66751 ]
TEF2,DF_E_2505575,high_mp3,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E,[-56.35584   -8.863775],[27.018503 20.56952 ],[-65.86173  -50.039288]
LA_0043,DF_E_3948637,nocodec,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[36.11292 82.04314],[ 11.591149 -39.120846],[ 20.954252 -72.67187 ]
LA_0016,DF_E_2559354,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 15.348923 -76.642914],[ -4.552161 -84.39694 ],[-43.295063  70.13797 ]
LA_0041,DF_E_3772023,low_m4a,asvspoof,A15,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[82.12756 26.48525],[-10.575608 -32.635273],[ 3.710715 67.47312 ]
TMM1,DF_E_3729015,nocodec,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,M,[  4.3864036 -16.92616  ],[-45.38619  -30.103846],[ 32.681854 -37.745453]
TMF1,DF_E_3574110,low_ogg,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,M,[ 65.68529  -19.485853],[ 10.403382 -44.49089 ],[-51.60471 -74.86741]
VCC2TF2,DF_E_3657899,mp3m4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MF,-,[-23.838634  20.164637],[61.741493  9.54354 ],[-29.65121      0.80737203]
LA_0023,DF_E_2627967,low_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[26.903698 37.029514],[  0.9856191 -49.323463 ],[-5.556255  -4.0827265]
VCC2TM2,DF_E_4292558,low_m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FM,-,[17.684082   1.0218502],[-1.2449675 54.92349  ],[ 43.832973 -66.298706]
TEM2,DF_E_3560550,low_ogg,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,MM,E,[-22.273455  59.529785],[ 14.733202 -48.22814 ],[10.386062 78.03785 ]
