utt,Speaker name,TTS or VC,Is multi-speaker?,Language,Gender,Age,Noise type 1,Noise type 2,Noise type 3,Source link,Collector,label
Howtomake_AIcover_10,TTS,TTS,No,Korean,Male,-,Music,-,-,https://youtu.be/PWQVcYml2ZA?si=ISO1e3aqKGO7RkFq,INSEOK LEE,spoof
ggondaehee_moonseyoon_3,Moon Se Yoon,-,No,Korean,Male,Adult,Reverb,Crowded,-,https://www.youtube.com/watch?v=nXdwi_PS2p8,WOONGJAE LEE,bonafide
footballmaster_3,TTS_footballmaster,TTS,No,Korean,Female,Teenager,Music,-,-,https://www.youtube.com/watch?v=BEp1k3gEP44,WOONGJAE LEE,spoof
IU_AIcover_nomatterwhere_7,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=TDEqKZNMRHU,WOONGJAE LEE,spoof
20230925_sbsnews4_9,AHN SANGWOO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=l-X7q9Pu4iQ,KWONWOO JEONG,bonafide
TED_Prisoner_Riddle_2,Alex Gendler,-,No,English,Male,Adult,Sound effect,-,-,https://youtu.be/N5vJSNXPEwA?si=_tg_pXfpxedM_Cfw,INSEOK LEE,bonafide
2022_01_21_AI_YOON_3,YOON SUKYOUL,TTS,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=KUNWa5UjxSg,KWONWOO JEONG,spoof
230914_YTN_japan_1,Fabien,-,No,Korean,Male,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=OmIATrHoIzw,WOONGJAE LEE,bonafide
230920_SBS_japan_1,Park Sang Jin,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=KjmbHByLnT0,WOONGJAE LEE,bonafide
2021_12_21_AI_WEATHER_9,JEONG SORA,TTS,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=R9GOVLHNbSs,KWONWOO JEONG,spoof
pride_and_prejudice_maleAI_2,TTS_MALE,TTS,No,English,Male,Adult,-,-,-,Text to Speech Program,KWONWOO JEONG,spoof
TED_Prisoner_Riddle_1,Alex Gendler,-,No,English,Male,Adult,Sound effect,-,-,https://youtu.be/N5vJSNXPEwA?si=_tg_pXfpxedM_Cfw,INSEOK LEE,bonafide
221027_Hansal_6,Naeil,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=MK-sMVDG6hI,WOONGJAE LEE,bonafide
230916CITYvsWHU_4,SPORT CASTER(City),-,No,English,Male,Adult,Crowded,-,-,https://youtu.be/CeZ7wk6e9V4?si=90OlaTygTqRVXdQa,INSEOK LEE,bonafide
baseballgame_5,SPORT CASTER,-,Yes,Korean,Male,Adult,Crowded,-,-,https://m.sports.naver.com/video/1106698,KWONWOO JEONG,bonafide
MonsterMouse_Goodbye_3,MonsterMouse,VC,No,Korean,Male,Adult,Music,-,-,https://youtu.be/iJPj9U04jmU?si=vxC_zKTrOXhNisXx,INSEOK LEE,spoof
KimKyungHo_AIcover_You_5,KimKyungHo,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=6x8R0PP9Vm4,WOONGJAE LEE,spoof
20210702_AI_ANCHOR_1,KIM JOOHA,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=cHo83zJ5CZk,KWONWOO JEONG,spoof
typecast_changbae_8,TTS_changbae,TTS,No,Korean,Male,Elder,-,-,-,https://app.typecast.ai/ko/editor/652e2efd0307cc9327e94b41,WOONGJAE LEE,spoof
todayistoday_9,TTS_todayistoday,TTS,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=jR2VnNH1Zek,WOONGJAE LEE,spoof
Chutul_Cookie_7,TTS_Chutul,TTS,No,Korean,Male,Adult,Music,Sound effect,-,https://youtu.be/dauKQH6capM?si=ui-88PuWWOU1qgNT,INSEOK LEE,spoof
GGTIP_10_6,TTS_GGTIP,TTS,Yes,Korean,Male,Mix,-,-,-,https://youtu.be/9K9VocpSsgU?si=o708JGHGOSV3UECz,INSEOK LEE,spoof
KLAB_JeonJu_3,Jeon YeJin,-,No,Korean,Female,Adult,Music,Random noise,-,https://youtu.be/npovKMxoo4c?si=BQwwWRQuCCCs5Ufn,INSEOK LEE,bonafide
LOL_Dopa_7,TTS_GangDo,TTS,No,Korean,Male,Child,Music,-,-,https://youtu.be/QipDWk7_f0s?si=FB7uMidYTlZndUq-,INSEOK LEE,spoof
leejaemyung_4,LEE JAE MYUNG,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=qjgpbHH8xEY,KWONWOO JEONG,bonafide
230917_MBCNEWS_PaikJongWon_5,Kwak Seung Gyu,-,No,Korean,Male,Adult,-,-,-,https://youtu.be/FGecEhX-ToA?si=gNxSJOMhcj-QETqr,INSEOK LEE,bonafide
2020president_chusuk_1,MOON JAEIN,-,No,Korean,Male,Adult,Music,Random noise,-,https://www.youtube.com/watch?v=-9XooEGlqOw,KWONWOO JEONG,bonafide
LOL_WORLDS_REACTION_6,TTS_Hmi,TTS,No,Korean,Female,Adult,Music,-,-,https://youtu.be/V-cKu6-o4lE?si=4Qzau_jWntoUmA0w,INSEOK LEE,spoof
20230710_AI_ANCHOR_3,KIM JOOHA,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=yC-edLMz5Pc,KWONWOO JEONG,spoof
20230919_ytn_weather_7,WEATHER CASTER,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=QmLCe6Io-TA,KWONWOO JEONG,bonafide
20230928_handonghoon_1,HAN DONGHOON,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=YPDeL3eb0sM,KWONWOO JEONG,bonafide
KwonEunBi_8,TTS_Human_Addict,TTS,No,Korean,Female,Adult,Music,-,-,https://youtu.be/Bxmnp2fzf4g?si=8lKrCLJqyPpqekFb,INSEOK LEE,spoof
IU_AIcover_dandelion_6,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=Dv3c7xLoOfU,WOONGJAE LEE,spoof
netflix_dp_3,ACTOR,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=DINCkllty6k,KWONWOO JEONG,bonafide
AI_PARKMYUNGSOO_NEWJEANS_4,PARK MYUNGSOO,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=aI7C5zK_2Ns,KWONWOO JEONG,spoof
jeongdongwon_5,JEONG DONGWON,-,No,Korean,Male,Teenager,-,-,-,https://www.youtube.com/watch?v=k9NJZnFeois,KWONWOO JEONG,bonafide
elle_yeji_2,YEJI,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=f3-sOcpMexE,KWONWOO JEONG,bonafide
ODG_7and5_8,"5yrs_Old_Child, 7yrs_Old_Child",-,Yes,Korean,Female,Child,Music,Random noise,-,https://youtu.be/xcq1_w-57Ug?si=KY6IQoUf9VZgcHyl,INSEOK LEE,bonafide
IU_AIcover_writeyournumber_9,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=6IgeT060CW4,WOONGJAE LEE,spoof
HANI_AIcover_Pretty_5,HANI,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=VxrDni7vfOY,WOONGJAE LEE,spoof
230722_Deep_2,YoonTaeYong,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=l158Zac6AIU,WOONGJAE LEE,bonafide
20210702_AI_ANCHOR_10,KIM JOOHA,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=cHo83zJ5CZk,KWONWOO JEONG,spoof
HANI_AIcover_PainKiller_2,HANI,VC,No,English,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=x624tADFZYI,WOONGJAE LEE,spoof
230926_HanJuneTV_9,HanJune,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=qu9OqX_-3NU,WOONGJAE LEE,bonafide
BUZZ_AIcover_haeyo_4,BUZZ,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=qIwMyaHbP4A,WOONGJAE LEE,spoof
230921_GAMST_ManchesterUnited_9,GAMST,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=5S8HBc6Q2Ng,WOONGJAE LEE,bonafide
SportsOneChaser_1,TTS_SportsOneChaser,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=eEm-nvXFzsE,WOONGJAE LEE,spoof
ZeroTang_1,TTS_39sec(Syolin),TTS,No,Korean,Female,Adult,Music,Sound effect,-,https://youtu.be/fRvcO03K64A?si=RAxmOHrZ0ienW0-s,INSEOK LEE,spoof
footballmagazine365_7,TTS_footballmagazine371,TTS,No,Korean,Male,Adult,Crowded,-,-,https://www.youtube.com/watch?v=GE8pfxQ2Whk,WOONGJAE LEE,spoof
Debate_6,"TTS_funshorts_1,3",TTS,Yes,Korean,Female,Mix,Music,-,-,https://youtube.com/shorts/LGgfc-kQQM0?si=TFDhtRnlV3YhmjeW,INSEOK LEE,spoof
20230927_handonghoon_6,HAN DONGHOON,-,No,Korean,Male,Adult,Sound effect,-,-,https://www.youtube.com/watch?v=MNo7eHMkkuw,KWONWOO JEONG,bonafide
brothers_karamazov_femaleAI_4,TTS_FEMALE,TTS,No,English,Female,Adult,-,-,-,Text to Speech Program,KWONWOO JEONG,spoof
podcast_3,PARK JAEHO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=SpcNa1WtVxY,KWONWOO JEONG,bonafide
IU_AIcover_dandelion_3,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=Dv3c7xLoOfU,WOONGJAE LEE,spoof
ZeroTang_4,TTS_39sec(Syolin),TTS,No,Korean,Female,Adult,Music,Sound effect,-,https://youtu.be/fRvcO03K64A?si=RAxmOHrZ0ienW0-s,INSEOK LEE,spoof
centorofrumor_2,centorofrumor,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=a0WnZEfXTK8,WOONGJAE LEE,spoof
20230921_mbc_weather_5,OH YOANNA,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=T4WDT4G3pxU,KWONWOO JEONG,bonafide
typecast_changbae_7,TTS_changbae,TTS,No,Korean,Male,Elder,-,-,-,https://app.typecast.ai/ko/editor/652e2efd0307cc9327e94b41,WOONGJAE LEE,spoof
YTNScienceToday_Love_7,Lee HyoJong,-,No,Korean,Male,Adult,Music,-,-,https://youtu.be/2KKk6ySUPjI?si=AoQyUOl42uqsx5dx,INSEOK LEE,bonafide
Double_4,TTS_Baseball,TTS,No,Korean,Male,Adult,Music,-,-,https://youtu.be/SSgZZeVSFBs?si=7wHRf6tDCCSr6Xzk,INSEOK LEE,spoof
footballmagazine365_1,TTS_footballmagazine365,TTS,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=GE8pfxQ2Whk,WOONGJAE LEE,spoof
tvshow_radiostar_3,VARIOUS COMEDIAN,-,Yes,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=VYouryzXhQI,KWONWOO JEONG,bonafide
230916TOTvsSHE_7,SPORT CASTER(TOT),-,No,English,Male,Adult,Crowded,-,-,https://youtu.be/hOBs_Ddtr18?si=sCgjh_yf3O7HadM9,INSEOK LEE,bonafide
20230925_sbsnews2_3,KIM DOGYUN,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=gGH6rg3aFFc,KWONWOO JEONG,bonafide
20210702_AI_ANCHOR_7,KIM JOOHA,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=cHo83zJ5CZk,KWONWOO JEONG,spoof
20230925_sbsnews3_5,REPORTER,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=GCOiANiDgqQ,KWONWOO JEONG,bonafide
KLAB_JeonJu_6,Jeon YeJin,-,No,Korean,Female,Adult,Music,Sound effect,-,https://youtu.be/npovKMxoo4c?si=BQwwWRQuCCCs5Ufn,INSEOK LEE,bonafide
Leesooji_naver_4,TTS_LeeSooJi,TTS,No,Korean,Female,Adult,-,-,-,https://clovadubbing.naver.com/project/2832923,WOONGJAE LEE,spoof
TED_Einsteinparadox_10,AMBER STUVER,-,No,English,Female,Adult,Music,-,-,https://youtu.be/h8GqaAp3cGs?si=xn7QtrSuaMDhYpfD,INSEOK LEE,bonafide
elle_songhyegyo_3,SONG HYE GYO,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=lqanT2YWshA,KWONWOO JEONG,bonafide
World_Running_Time_2,World_Running_Time,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=4bd32kKBGhs,WOONGJAE LEE,spoof
MissYou_ImJaeBum_9,ImJaeBum,VC,No,Korean,Male,Adult,Music,-,-,https://youtu.be/cOMlxeng9D0?si=f-dxjlFyhYVc42aR,INSEOK LEE,spoof
221027_Hansal_8,Naeil,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=MK-sMVDG6hI,WOONGJAE LEE,bonafide
20230106_chuninbeom_1,CHUN INBEOM,-,No,Korean,Male,Elder,Music,-,-,https://www.youtube.com/watch?v=0H5-DFnuLdI,KWONWOO JEONG,bonafide
leejaemyung_3,LEE JAE MYUNG,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=qjgpbHH8xEY,KWONWOO JEONG,bonafide
ISU_AIcover_snowflower_8,Isu,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=ZJ5WnjoWSxU,WOONGJAE LEE,spoof
JangBeomJune_AIcover_monologue_8,JangBeomJune,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=uD79n8tjETs&list=PLd3BT7SpH7gmGQCATURscUYrwPyKx8x8A,WOONGJAE LEE,spoof
KwonEunBi_2,TTS_Human_Addict,TTS,No,Korean,Female,Adult,Music,-,-,https://youtu.be/Bxmnp2fzf4g?si=8lKrCLJqyPpqekFb,INSEOK LEE,spoof
ImJaeBum_HypeBoy_5,ImJaeBum,VC,No,Korean,Male,Adult,Music,-,-,https://youtu.be/Fksv08A3-dE?si=epuQqKj9NPJWagGX,INSEOK LEE,spoof
BrunoMars_AIcover_EentHorizon_10,Bruno Mars,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=m5mQ2aL2Mkg,WOONGJAE LEE,spoof
AI_SWINGS_DITTO_4,MOON JIHOON,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=hfmuhMitznY,KWONWOO JEONG,spoof
Chutul_Cookie_2,TTS_Chutul,TTS,No,Korean,Male,Adult,Music,-,-,https://youtu.be/dauKQH6capM?si=ui-88PuWWOU1qgNT,INSEOK LEE,spoof
LOL_Combi_10,TTS_ByungChoon,TTS,No,Korean,Male,Adult,Music,-,-,https://youtu.be/AttUNwGaqbE?si=EDpth6-4bzaLrwV-,INSEOK LEE,spoof
netflix_dp_8,"NA JOONGSEOK,  SHIN AWHI",-,Yes,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=DINCkllty6k,KWONWOO JEONG,bonafide
20210702_AI_ANCHOR_6,KIM JOOHA,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=cHo83zJ5CZk,KWONWOO JEONG,spoof
230922_ImYuJin_3,Im YuJin,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=oWPOODlfZMU,WOONGJAE LEE,bonafide
SportsOneChaser_3,TTS_SportsOneChaser,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=eEm-nvXFzsE,WOONGJAE LEE,spoof
LOL_Combi_2,TTS_ByungChoon,TTS,No,Korean,Male,Adult,Music,-,-,https://youtu.be/AttUNwGaqbE?si=EDpth6-4bzaLrwV-,INSEOK LEE,spoof
KKONGCHI_3,TTS_Shorttube,TTS,No,Korean,Male,Teenager,Music,-,-,https://youtube.com/shorts/ApaDJZ5wJEI?si=I-7ynGkBAHFKuvsP,INSEOK LEE,spoof
2022_03_02_AI_ANCHOR_3,KIM JOOHA,TTS,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=4ZZJOBQD9sM,KWONWOO JEONG,spoof
ISU_AIcover_snowflower_5,Isu,VC,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=ZJ5WnjoWSxU,WOONGJAE LEE,spoof
typecast_hobin_5,TTS_hobin,TTS,No,Korean,Male,Child,-,-,-,https://app.typecast.ai/ko/editor/652e2ca2d6b93d976b856240,WOONGJAE LEE,spoof
bdns_lgtwins_6,MOON SANGHOON,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=7E4DfSFMcwU,KWONWOO JEONG,bonafide
kane_clip_4,CHOI JINWOO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=GCPENiWFySI,KWONWOO JEONG,bonafide
2023_01_31_AI_WEATHER_3,LEE JIAE,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=s8btT3yy3nY,KWONWOO JEONG,spoof
tvshow_radiostar_1,KIM GOOKJIN,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=VYouryzXhQI,KWONWOO JEONG,bonafide
230511_DexInterView_2,Dex,-,No,Korean,Male,Adult,Sound effect,-,-,https://www.youtube.com/watch?v=WzOrmd4kMqo,WOONGJAE LEE,bonafide
TAKGUYAKI_9,TTS_TAKGUYAKI,TTS,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=mK66dKyyzm4,WOONGJAE LEE,spoof
20230919_ytn_weather_4,WEATHER CASTER,-,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=QmLCe6Io-TA,KWONWOO JEONG,bonafide
KBS_Soccer_Barain_9,Lee YoungPyo,-,No,Korean,Male,Adult,Music,Crowded,-,https://youtu.be/k8duJ8fZTgA?si=lxYjhy3uhkb8MgAl,INSEOK LEE,bonafide
Dean_AIcover_Peaches_9,DEAN,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=r9roj7sIUNY,WOONGJAE LEE,spoof
Tetris_10,"Turmp,Biden",TTS,Yes,English,Male,Adult,-,-,-,https://youtu.be/FPQWufWTDeA?si=JMUEguw4E4bFehdy,INSEOK LEE,spoof
typecast_rion_2,TTS_rion,TTS,No,Korean,Male,Adult,-,-,-,https://app.typecast.ai/ko/editor/652e2b955203a6e70810435f,WOONGJAE LEE,spoof
20210702_AI_ANCHOR_8,KIM JOOHA,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=cHo83zJ5CZk,KWONWOO JEONG,spoof
230824_hanmoonchul_4,Han Moon Chul,-,No,Korean,Male,Adult,Sound effect,-,-,https://www.youtube.com/watch?v=H3qkiSMFYI0,WOONGJAE LEE,bonafide
AI_PARKMYUNGSOO_NEWJEANS_8,PARK MYUNGSOO,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=aI7C5zK_2Ns,KWONWOO JEONG,spoof
hotsikdang_chicken_1,Kim Seon eung,-,No,Korean,Male,Adult,Random noise,Music,-,https://www.youtube.com/watch?v=tOeAX9_ggrw,WOONGJAE LEE,bonafide
Chick_5,TTS_Rocket,TTS,No,Korean,Male,Adult,Music,-,-,https://youtube.com/shorts/hBCaueWN56w?si=2CakA-ho13kvyAAM,INSEOK LEE,spoof
221124_Hansal_3,HaRu,-,No,Korean,Female,Adult,Music,Sound effect,Random noise,https://www.youtube.com/watch?v=EGegU_bsZMs,WOONGJAE LEE,bonafide
230926_HanJuneTV_4,HanJune,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=qu9OqX_-3NU,WOONGJAE LEE,bonafide
TED_Rabbit_6,Alex Gendler,-,No,English,Male,Adult,-,-,-,https://youtu.be/XU5L4Sr93-g?si=NiVc1CPHATlgRSjw,INSEOK LEE,bonafide
TED_BridgeRiddle_9,Alex Gendler,-,No,English,Male,Adult,Music,-,-,https://youtu.be/7yDmGnA8Hw0?si=24emSO9V9E9YLTJz,INSEOK LEE,bonafide
20230920_yagubujang_5,PARK JAEHO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=Dp0_9HnIiJ4,KWONWOO JEONG,bonafide
AI_SWINGS_DITTO_7,MOON JIHOON,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=hfmuhMitznY,KWONWOO JEONG,spoof
230914_YTN_japan_5,Fabien,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=OmIATrHoIzw,WOONGJAE LEE,bonafide
hotsikdang_ramen_8,Kim Seon eung,-,Yes,Korean,Male,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=HuJnbybtB0o,WOONGJAE LEE,bonafide
20200908_chungju_1,KIM SUNTAE,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=NbHVvd82bsE,KWONWOO JEONG,bonafide
20230507_chuninbeom_5,CHUN INBEOM,-,No,Korean,Male,Elder,Random noise,-,-,https://www.youtube.com/watch?v=XnkU2__-S3I,KWONWOO JEONG,bonafide
ggondaehee_moonseyoon_2,Moon Se Yoon,-,Yes,Korean,Male,Adult,Reverb,-,-,https://www.youtube.com/watch?v=nXdwi_PS2p8,WOONGJAE LEE,bonafide
YounHa_AIcover_sim_8,YounHa,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=LWPf7l3-W_A,WOONGJAE LEE,spoof
230921_MBC_KimHang_2,Kwak DongGun,-,No,Korean,Male,Adult,Random noise,Crowded,-,https://youtu.be/NX_y7X_hdlI?si=6W6avDmbtHQDYlb4,INSEOK LEE,bonafide
230916TOTvsSHE_5,SPORT CASTER(TOT),-,No,English,Male,Adult,Crowded,-,-,https://youtu.be/hOBs_Ddtr18?si=sCgjh_yf3O7HadM9,INSEOK LEE,bonafide
GScampus_7,GScampus,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=eXcekCx7Bxo,WOONGJAE LEE,spoof
IU_AIcover_writeyournumber_5,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=6IgeT060CW4,WOONGJAE LEE,spoof
20230920_yagubujang_1,PARK JAEHO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=Dp0_9HnIiJ4,KWONWOO JEONG,bonafide
TED_Prisoner_Riddle_3,Alex Gendler,-,No,English,Male,Adult,Sound effect,-,-,https://youtu.be/N5vJSNXPEwA?si=_tg_pXfpxedM_Cfw,INSEOK LEE,bonafide
HANI_AIcover_OffMyFace_3,HANI,VC,No,English,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=_jcDqhQCmK4,WOONGJAE LEE,spoof
bdns_lgtwins_2,MOON SANGHOON,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=7E4DfSFMcwU,KWONWOO JEONG,bonafide
20230913_sbs_news_airbnb_6,MALE NEWSCASTER,-,No,Korean,Male,Adult,Crowded,-,-,https://www.youtube.com/watch?v=JIq_1VDBlEA,KWONWOO JEONG,bonafide
20230925_sbsnews3_2,REPORTER,-,No,Korean,Male,Adult,Random noise,-,-,https://www.youtube.com/watch?v=GCOiANiDgqQ,KWONWOO JEONG,bonafide
Chutul_Cookie_8,TTS_Chutul,TTS,No,Korean,Male,Adult,Music,Sound effect,-,https://youtu.be/dauKQH6capM?si=ui-88PuWWOU1qgNT,INSEOK LEE,spoof
20230925_sbsnews7_3,KIM DOGYUN,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=jP-t-Y59gzs,KWONWOO JEONG,bonafide
230907_MBC_BREXIT_7,Nam HyungSeok,-,No,Korean,Male,Adult,Music,Crowded,-,https://youtu.be/d9rWp3rYolA?si=yatFrAjjZ8Pm6kc5,INSEOK LEE,bonafide
2021_10_05_AI_WEATHER_7,YOO SEUNGMIN,TTS,No,Korean,Female,Adult,-,-,-,https://www.youtube.com/watch?v=lPfSRUZx_bQ,KWONWOO JEONG,spoof
Dean_AIcover_Peaches_5,DEAN,VC,No,English,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=r9roj7sIUNY,WOONGJAE LEE,spoof
elle_yeji_8,YEJI,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=f3-sOcpMexE,KWONWOO JEONG,bonafide
230722_Deep_8,YoonTaeYong,-,No,Korean,Male,Adult,Music,-,-,https://www.youtube.com/watch?v=l158Zac6AIU,WOONGJAE LEE,bonafide
TED_Rabbit_4,Alex Gendler,-,No,English,Male,Adult,-,-,-,https://youtu.be/XU5L4Sr93-g?si=NiVc1CPHATlgRSjw,INSEOK LEE,bonafide
kimjungeun_lol_4,KimJungEun,TTS,No,Korean,Male,Adult,Reverb,Sound effect,-,https://youtu.be/XtJ45TbTM10?si=8_LMeExbGlFAB4WE,INSEOK LEE,spoof
bbc_news_korea_northkorea_7,Jean Mackenzie,-,No,English,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=R8BXubXr5qQ,WOONGJAE LEE,bonafide
GScampus_10,GScampus,TTS,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=eXcekCx7Bxo,WOONGJAE LEE,spoof
presidentyoon_ai_2,YOON SUK YEOL,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=Gb0qZGx0zXc,KWONWOO JEONG,bonafide
Conan_WhiteHouseSpeech_10,Conan,-,No,English,Male,Adult,Crowded,Reverb,-,https://youtu.be/mAMN2ffEUBc?si=M-J1s6UXU0azTzrH,INSEOK LEE,bonafide
230714_Workman_5,JangSeoungGyu,-,No,Korean,Male,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=eVyBWHsIHdU,WOONGJAE LEE,bonafide
230922_ImYuJin_8,Im YuJin,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=oWPOODlfZMU,WOONGJAE LEE,bonafide
Obama_DNC_Speech_6,Obama,-,No,English,Male,Adult,Music,Reverb,Crowded,https://youtu.be/t7pc2j5OGp8?si=6pd_oyj8ZCWG8hsI,INSEOK LEE,bonafide
mnet_kimchaewon_2,KIM CHAEWON,-,No,Korean,Female,Adult,Music,Sound effect,-,https://www.youtube.com/watch?v=8uD7Gu22I-E,KWONWOO JEONG,bonafide
KLAB_JeonJu_8,Jeon YeJin,-,No,Korean,Female,Adult,Music,Sound effect,-,https://youtu.be/npovKMxoo4c?si=BQwwWRQuCCCs5Ufn,INSEOK LEE,bonafide
IU_AIcover_nomatterwhere_2,IU,VC,No,Korean,Female,Adult,Music,-,-,https://www.youtube.com/watch?v=TDEqKZNMRHU,WOONGJAE LEE,spoof
20230925_sbsnews3_10,REPORTER,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=GCOiANiDgqQ,KWONWOO JEONG,bonafide
Electricroad_bbcnews_2,Adrienne Murray,-,No,English,Female,Adult,Music,Sound effect,Random noise,https://youtu.be/XpZcveIiU_8?si=S2u6ktUkJW8j3KCM,INSEOK LEE,bonafide
230925_MBC_Kangin_1,Lee KangIn,-,No,Korean,Male,Adult,Crowded,-,-,https://youtu.be/dcayLog4cak?si=-Qak-FXjo54cJ8To,INSEOK LEE,bonafide
20230925_sbsnews4_6,AHN SANGWOO,-,No,Korean,Male,Adult,-,-,-,https://www.youtube.com/watch?v=l-X7q9Pu4iQ,KWONWOO JEONG,bonafide
Debate_3,TTS_funshorts_2,TTS,No,Korean,Female,Child,Music,Sound effect,-,https://youtube.com/shorts/LGgfc-kQQM0?si=TFDhtRnlV3YhmjeW,INSEOK LEE,spoof
